frequency_filtre,NF_01_filtre,S11_01_filtre,S21_01_filtre,S12_01_filtre,S22_01_filtre,NF_01s_filtre,S11_01s_filtre,S21_01s_filtre,S12_01s_filtre,S22_01s_filtre,NF_02_filtre,S11_02_filtre,S21_02_filtre,S12_02_filtre,S22_02_filtre,NF_02s_filtre,S11_02s_filtre,S21_02s_filtre,S12_02s_filtre,S22_02s_filtre,NF_03_filtre,S11_03_filtre,S21_03_filtre,S12_03_filtre,S22_03_filtre,NF_03s_filtre,S11_03s_filtre,S21_03s_filtre,S12_03s_filtre,S22_03s_filtre
51156000000,-0.94362384,-7.1851425,-1.6431668,-48.386288,-1.891855,6.598496,-6.0562701,-1.4714173,-53.412785,-1.891102,-2.3756454,-5.8857126,-1.3429723,-57.717766,-1.9035414,7.2579479,-5.8857126,-1.3429723,-57.717766,-1.9035414,0.62785202,-7.3210034,-1.8633653,-52.744667,-2.7235982,6.350728,-7.3210034,-1.8633653,-52.744667,-2.7235982
51173000000,8.228158,-7.0952406,-1.0963658,-49.638832,-1.8898941,5.7013144,-5.9767785,-0.91667956,-62.181702,-1.890067,7.2728295,-5.787744,-0.73202586,-69.055176,-1.908398,6.2262535,-5.787744,-0.73202586,-69.055176,-1.908398,9.2616444,-7.1944709,-1.2804513,-62.220428,-2.732832,5.6740465,-7.1944709,-1.2804513,-62.220428,-2.732832
51190000000,3.080301,-8.2210608,-4.7720742,-52.92635,-1.8912692,5.635591,-6.9899068,-4.7163548,-48.978668,-1.8865867,3.4404109,-6.9302149,-4.8198681,-54.76796,-1.9111068,6.2676206,-6.9302149,-4.8198681,-54.76796,-1.9111068,3.8146625,-8.5400991,-4.9738293,-55.260754,-2.738277,5.0319057,-8.5400991,-4.9738293,-55.260754,-2.738277
51207000000,12.567357,-7.1876178,-0.94439852,-62.996212,-1.8941258,4.8860421,-6.0291181,-0.76086056,-51.426857,-1.892019,13.029125,-5.8527498,-0.57158482,-47.260628,-1.9151982,5.4242616,-5.8527498,-0.57158482,-47.260628,-1.9151982,11.852107,-7.2921901,-1.1420345,-50.305836,-2.7456064,4.3700724,-7.2921901,-1.1420345,-50.305836,-2.7456064
51224000000,5.0195613,-7.4015622,-1.6291089,-54.489056,-1.9020009,6.1037483,-6.2582736,-1.476837,-68.084297,-1.9018822,5.709693,-6.1156216,-1.3767951,-55.750664,-1.9230648,6.6207137,-6.1156216,-1.3767951,-55.750664,-1.9230648,4.9940152,-7.6044784,-1.8707268,-51.372795,-2.7524593,5.6752114,-7.6044784,-1.8707268,-51.372795,-2.7524593
51241000000,11.132281,-7.2488627,-0.75431299,-48.29427,-1.9123449,7.3899841,-6.0998359,-0.57188541,-60.761669,-1.9140272,11.554013,-5.9464531,-0.39268291,-55.591324,-1.9303006,8.0681782,-5.9464531,-0.39268291,-55.591324,-1.9303006,11.436234,-7.3934445,-0.96083283,-50.383469,-2.7579982,6.9786615,-7.3934445,-0.96083283,-50.383469,-2.7579982
51258000000,-0.56307662,-7.7376618,-2.4883578,-55.832405,-1.922969,8.1031008,-6.5905614,-2.3510413,-51.901272,-1.9190748,-0.62015307,-6.5090618,-2.3393624,-64.472549,-1.9396405,8.924264,-6.5090618,-2.3393624,-64.472549,-1.9396405,0.9901855,-8.0515118,-2.7772701,-60.32774,-2.7595024,6.9123483,-8.0515118,-2.7772701,-60.32774,-2.7595024
51275000000,1.428998,-7.2098274,-0.68626052,-48.022964,-1.9229355,8.1931639,-6.0992403,-0.50480098,-52.037655,-1.9253012,2.0844653,-5.9467626,-0.32899022,-63.463886,-1.937142,8.8654375,-5.9467626,-0.32899022,-63.463886,-1.937142,-11.817564,-7.362464,-0.90619802,-54.376698,-2.7564089,6.5886464,-7.362464,-0.90619802,-54.376698,-2.7564089
51292000000,5.5553946,-7.2227125,-0.72711611,-54.184124,-1.922859,8.6176796,-6.0898314,-0.54642326,-59.013229,-1.9212027,6.0403857,-5.954102,-0.39379469,-62.88681,-1.9305699,9.1764812,-5.954102,-0.39379469,-62.88681,-1.9305699,5.8492103,-7.3779125,-0.9631995,-55.110573,-2.7500126,6.9735894,-7.3779125,-0.9631995,-55.110573,-2.7500126
51309000000,19.045973,-7.2105632,-0.49817362,-61.8703,-1.9194996,7.8477559,-6.0659008,-0.31577063,-57.353466,-1.917013,19.866398,-5.9429951,-0.15883662,-58.67411,-1.9271494,8.3661633,-5.9429951,-0.15883662,-58.67411,-1.9271494,18.571272,-7.3735876,-0.73414075,-57.384617,-2.748162,6.2619333,-7.3735876,-0.73414075,-57.384617,-2.748162
51326000000,21.862926,-7.3115654,-0.62264735,-51.241623,-1.9279056,8.4188643,-6.1592112,-0.44108307,-54.617336,-1.9258558,22.748438,-6.0398951,-0.30278987,-57.899235,-1.934303,8.970274,-6.0398951,-0.30278987,-57.899235,-1.934303,21.185658,-7.4847875,-0.86041653,-60.403202,-2.7533443,6.6733336,-7.4847875,-0.86041653,-60.403202,-2.7533443
51343000000,3.7764521,-7.2640343,-0.41936907,-57.812077,-1.9405323,7.786469,-6.1359825,-0.23567247,-62.605553,-1.939261,7.041297,-6.0057135,-0.082080953,-48.639133,-1.9482362,8.3559942,-6.0057135,-0.082080953,-48.639133,-1.9482362,-0.10159014,-7.4675622,-0.66346127,-53.048603,-2.7633784,6.0171561,-7.4675622,-0.66346127,-53.048603,-2.7633784
51360000000,5.7505174,-7.3188825,-0.51097775,-58.457329,-1.9533429,8.4049854,-6.1873145,-0.32771599,-61.464539,-1.9512304,6.6257353,-6.0799975,-0.19183116,-55.344765,-1.9586831,9.2015409,-6.0799975,-0.19183116,-55.344765,-1.9586831,5.7009215,-7.5390863,-0.77466202,-54.178616,-2.775069,6.1249013,-7.5390863,-0.77466202,-54.178616,-2.775069
51377000000,8.3476353,-7.3216453,-0.20658384,-55.959183,-1.9593081,7.8835826,-6.204823,-0.019796563,-59.44392,-1.95683,6.8618941,-6.0913382,0.12936573,-52.491543,-1.9730725,8.5860538,-6.0913382,0.12936573,-52.491543,-1.9730725,8.049037,-7.5240383,-0.46973282,-45.104248,-2.7799053,7.0972652,-7.5240383,-0.46973282,-45.104248,-2.7799053
51394000000,3.8372064,-7.3592696,-0.49349004,-55.550304,-1.9573394,8.2952986,-6.2483382,-0.31961513,-58.203087,-1.9553607,4.1156273,-6.156364,-0.21026546,-49.644096,-1.9788808,8.9177485,-6.156364,-0.21026546,-49.644096,-1.9788808,4.023891,-7.6005011,-0.76799572,-55.2575,-2.7921591,7.488028,-7.6005011,-0.76799572,-55.2575,-2.7921591
51411000000,10.899307,-7.318872,-0.09879861,-49.012505,-1.9598891,6.6378403,-6.2011895,0.08944919,-48.722378,-1.9578356,12.354914,-6.091116,0.22987461,-51.673225,-1.9795398,7.2302413,-6.091116,0.22987461,-51.673225,-1.9795398,9.5194159,-7.5365677,-0.36544392,-61.835732,-2.7959065,5.992034,-7.5365677,-0.36544392,-61.835732,-2.7959065
51428000000,3.8268876,-7.3953862,-0.52120876,-48.210831,-1.9639672,4.7910285,-6.2646842,-0.3551802,-58.928097,-1.9602777,4.7969327,-6.1691208,-0.24941003,-52.217201,-1.9824865,5.5765443,-6.1691208,-0.24941003,-52.217201,-1.9824865,4.2182813,-7.638555,-0.80736983,-50.496723,-2.7999029,3.6347275,-7.638555,-0.80736983,-50.496723,-2.7999029
51445000000,6.7271023,-7.331809,0.027471134,-50.607323,-1.9673058,4.6756573,-6.1922355,0.21654731,-55.204304,-1.9636934,8.6808615,-6.0894685,0.35960984,-56.277966,-1.9778823,5.4472356,-6.0894685,0.35960984,-56.277966,-1.9778823,2.1753848,-7.5596924,-0.25275278,-50.294872,-2.7981758,4.0904675,-7.5596924,-0.25275278,-50.294872,-2.7981758
51462000000,-4.503161,-7.5329728,-0.56977075,-60.220993,-1.9710722,5.9862528,-6.3924565,-0.40138558,-55.891075,-1.9687474,-4.6858921,-6.3088861,-0.32623342,-56.26263,-1.9797734,6.7276316,-6.3088861,-0.32623342,-56.26263,-1.9797734,-1.1215615,-7.8280611,-0.86399889,-54.000656,-2.8014898,5.3465176,-7.8280611,-0.86399889,-54.000656,-2.8014898
51479000000,9.5229263,-7.4112139,0.22405793,-51.155144,-1.9769276,5.6837926,-6.278296,0.41379517,-60.330223,-1.970809,9.6890259,-6.1854973,0.5439288,-53.607834,-1.983655,6.5308647,-6.1854973,0.5439288,-53.607834,-1.983655,10.147602,-7.6611595,-0.069361553,-51.083714,-2.8045893,5.0598545,-7.6611595,-0.069361553,-51.083714,-2.8045893
51496000000,1.0755936,-7.5208821,-0.2340281,-45.876064,-1.9832679,5.8451276,-6.3711367,-0.053678241,-57.143803,-1.9780447,1.3038167,-6.3007641,0.03857122,-48.754417,-1.9914559,6.5806565,-6.3007641,0.03857122,-48.754417,-1.9914559,2.1153371,-7.8065252,-0.53856599,-55.921265,-2.8134654,5.2859821,-7.8065252,-0.53856599,-55.921265,-2.8134654
51513000000,4.2340436,-7.444921,0.2920832,-55.293022,-1.9931104,5.233336,-6.3036933,0.48114157,-49.146698,-1.9943337,4.5577703,-6.2165699,0.6156044,-55.642452,-2.0022655,5.9101095,-6.2165699,0.6156044,-55.642452,-2.0022655,-4.7447157,-7.7255778,-0.0072766845,-49.987671,-2.8220572,4.9119797,-7.7255778,-0.0072766845,-49.987671,-2.8220572
51530000000,5.1954975,-8.3135138,-3.7788749,-53.655468,-2.001358,5.0717521,-7.1298747,-3.7671602,-50.104809,-1.9935242,5.6189041,-7.1209569,-3.8085968,-51.024925,-2.0120327,5.4374294,-7.1209569,-3.8085968,-51.024925,-2.0120327,4.9115486,-8.69765,-3.830538,-48.376919,-2.8284211,5.0508866,-8.69765,-3.830538,-48.376919,-2.8284211
51547000000,19.907421,-7.4375267,0.48683983,-58.932392,-2.0044413,5.3828011,-6.3045716,0.67893654,-50.259407,-2.0018346,20.710087,-6.2273302,0.80489725,-66.114517,-2.0163872,5.6088934,-6.2273302,0.80489725,-66.114517,-2.0163872,19.517477,-7.7123656,0.17998444,-73.201004,-2.8326015,5.6673646,-7.7123656,0.17998444,-73.201004,-2.8326015
51564000000,4.4719071,-7.464375,0.38703778,-58.188759,-2.0133712,6.5516644,-6.32302,0.57218271,-60.914631,-2.0107505,4.697464,-6.2642894,0.67863059,-49.671726,-2.0202909,6.7240157,-6.2642894,0.67863059,-49.671726,-2.0202909,4.8957424,-7.7589059,0.07541509,-57.983147,-2.8367755,6.4262342,-7.7589059,0.07541509,-57.983147,-2.8367755
51581000000,5.8094816,-7.471405,0.56541973,-54.137413,-2.0233297,5.6930709,-6.3427739,0.75782502,-49.677425,-2.0188389,4.6633348,-6.2678661,0.87284511,-51.920612,-2.0267694,5.9434366,-6.2678661,0.87284511,-51.920612,-2.0267694,6.5112929,-7.7620683,0.24990261,-61.620049,-2.8472722,5.7141972,-7.7620683,0.24990261,-61.620049,-2.8472722
51598000000,4.6926341,-7.5609431,0.48486871,-55.119495,-2.0387876,6.4978347,-6.4287271,0.66783488,-46.894714,-2.0367184,4.9788966,-6.3504438,0.76875532,-58.509117,-2.0377784,6.7664924,-6.3504438,0.76875532,-58.509117,-2.0377784,5.4053888,-7.8610978,0.1547928,-49.698608,-2.8524308,6.4402728,-7.8610978,0.1547928,-49.698608,-2.8524308
51615000000,-2.7514744,-7.5171847,0.73424727,-50.458141,-2.0418966,6.7043314,-6.4125509,0.92518121,-52.144108,-2.0410995,-0.40254954,-6.3459644,1.0353315,-53.171978,-2.0489335,6.7549629,-6.3459644,1.0353315,-53.171978,-2.0489335,5.7462611,-7.8410292,0.40109447,-65.5532,-2.8651614,7.2224379,-7.8410292,0.40109447,-65.5532,-2.8651614
51632000000,9.5141211,-7.575357,0.56319565,-55.926796,-2.0481381,7.1270914,-6.4407458,0.7455374,-61.169163,-2.0438156,10.566964,-6.403007,0.83678108,-49.228165,-2.0586967,7.2284865,-6.403007,0.83678108,-49.228165,-2.0586967,8.9566393,-7.895371,0.23405519,-55.836189,-2.8757794,7.7220163,-7.895371,0.23405519,-55.836189,-2.8757794
51649000000,6.6504469,-7.5266714,0.82860082,-52.991459,-2.0497532,5.4782209,-6.4134064,1.0210677,-51.356743,-2.0445895,7.5804563,-6.347868,1.1283408,-56.620316,-2.0725648,5.5482073,-6.347868,1.1283408,-56.620316,-2.0725648,7.2260032,-7.8307104,0.49402606,-64.581863,-2.8872983,6.131072,-7.8307104,0.49402606,-64.581863,-2.8872983
51666000000,1.3303845,-7.5947289,0.51599604,-51.906342,-2.0550952,5.9466748,-6.4689975,0.69888675,-50.067688,-2.0503292,1.1026546,-6.3980956,0.78597188,-50.567806,-2.0809159,5.9234715,-6.3980956,0.78597188,-50.567806,-2.0809159,2.3151951,-7.9183545,0.17761602,-55.554081,-2.8945811,6.5533586,-7.9183545,0.17761602,-55.554081,-2.8945811
51683000000,9.4054708,-7.5254316,0.98796618,-51.652985,-2.0634315,5.6830935,-6.4174409,1.1809411,-55.58839,-2.0574958,10.35743,-6.3503404,1.289438,-47.478653,-2.076499,5.8025932,-6.3503404,1.289438,-47.478653,-2.076499,10.102169,-7.8681698,0.63557285,-44.148651,-2.8886039,6.2522264,-7.8681698,0.63557285,-44.148651,-2.8886039
51700000000,3.8785524,-8.3023024,-2.8532445,-47.333,-2.0646577,6.0545049,-7.1142449,-2.7976465,-49.804859,-2.0660338,4.4309497,-7.1008682,-2.8245065,-51.968567,-2.0765996,6.1220989,-7.1008682,-2.8245065,-51.968567,-2.0765996,3.8591037,-8.7111301,-2.9237511,-55.430061,-2.8907497,6.5835805,-8.7111301,-2.9237511,-55.430061,-2.8907497
51717000000,9.6012974,-7.6265335,1.1349519,-53.122791,-2.0760906,5.7325945,-6.4791198,1.3281742,-45.907963,-2.0662146,10.82766,-6.428503,1.4231199,-52.63253,-2.074847,5.9306011,-6.428503,1.4231199,-52.63253,-2.074847,10.406911,-7.9520664,0.77500391,-54.167259,-2.8931825,6.035347,-7.9520664,0.77500391,-54.167259,-2.8931825
51734000000,1.726204,-7.8272347,0.28509426,-52.508915,-2.0829709,5.8060255,-6.6698537,0.44152156,-47.154861,-2.0801876,2.2270162,-6.6483064,0.48846263,-59.813354,-2.0801392,5.9872723,-6.6483064,0.48846263,-59.813354,-2.0801392,2.0170896,-8.2245378,-0.073009163,-56.919121,-2.8923852,6.1564727,-8.2245378,-0.073009163,-56.919121,-2.8923852
51751000000,8.582716,-7.6663671,1.2368541,-62.013721,-2.0869823,5.3230672,-6.5457892,1.4320426,-55.689869,-2.0828521,8.8253679,-6.5061407,1.5304106,-50.196793,-2.085289,5.4641724,-6.5061407,1.5304106,-50.196793,-2.085289,9.5408955,-8.0329723,0.86442411,-57.037582,-2.8963923,5.6802177,-8.0329723,0.86442411,-57.037582,-2.8963923
51768000000,2.8454227,-7.7934833,0.69779837,-52.767033,-2.0894504,5.7242556,-6.668304,0.8662011,-69.528206,-2.0836618,3.3336749,-6.6462507,0.91690058,-45.181324,-2.0840504,5.9322581,-6.6462507,0.91690058,-45.181324,-2.0840504,3.1988347,-8.184123,0.31941432,-47.894344,-2.8968568,6.1168475,-8.184123,0.31941432,-47.894344,-2.8968568
51785000000,8.7445183,-7.7038407,1.4675291,-53.347527,-2.0864179,5.5658145,-6.5622969,1.6614716,-48.767811,-2.082937,8.4934607,-6.5309725,1.7538455,-69.354874,-2.0954177,5.7804799,-6.5309725,1.7538455,-69.354874,-2.0954177,9.0502863,-8.0591536,1.0803158,-56.188759,-2.9056103,5.9212928,-8.0591536,1.0803158,-56.188759,-2.9056103
51802000000,-1.8917022,-7.7270899,0.8261416,-54.296726,-2.0943384,6.259572,-6.6311789,0.99034584,-46.240276,-2.0923729,-2.509027,-6.5914674,1.0433766,-50.251595,-2.1083758,6.4437714,-6.5914674,1.0433766,-50.251595,-2.1083758,-0.28430769,-8.1130495,0.46168002,-53.791454,-2.91026,6.6044645,-8.1130495,0.46168002,-53.791454,-2.91026
51819000000,10.598661,-7.6451001,1.5106173,-54.855789,-2.1069605,5.3789363,-6.5324364,1.7058864,-56.354755,-2.1078055,11.19035,-6.5264807,1.7923672,-51.63142,-2.1202083,5.4831738,-6.5264807,1.7923672,-51.63142,-2.1202083,10.289021,-8.0273857,1.1205182,-56.1922,-2.9232955,5.7269554,-8.0273857,1.1205182,-56.1922,-2.9232955
51836000000,1.6007996,-7.9544039,0.28491148,-48.601307,-2.1245694,5.9463148,-6.8206162,0.40508142,-52.683998,-2.122963,1.8263562,-6.8135362,0.41628006,-50.899799,-2.1339817,6.0563459,-6.8135362,0.41628006,-50.899799,-2.1339817,1.9871978,-8.374958,-0.094977148,-56.836346,-2.9301887,6.2956443,-8.374958,-0.094977148,-56.836346,-2.9301887
51853000000,6.298645,-7.7213912,1.696941,-55.071541,-2.1312776,5.9253073,-6.5807157,1.8921837,-51.128384,-2.1273232,6.2515988,-6.5578818,1.977506,-50.738266,-2.1376483,6.1307335,-6.5578818,1.977506,-50.738266,-2.1376483,7.118124,-8.1313601,1.2906939,-44.582279,-2.9414136,6.2472534,-8.1313601,1.2906939,-44.582279,-2.9414136
51870000000,8.026907,-7.8324728,1.0731709,-60.00568,-2.1323864,6.637249,-6.7004323,1.2387879,-49.517166,-2.1295841,8.687871,-6.6974516,1.2804326,-52.222439,-2.1417046,6.8040724,-6.6974516,1.2804326,-52.222439,-2.1417046,7.9510689,-8.2527122,0.69718772,-54.868977,-2.9465184,6.9190102,-8.2527122,0.69718772,-54.868977,-2.9465184
51887000000,11.841765,-7.7309189,1.8513839,-47.500072,-2.1374769,5.7867947,-6.6221652,2.0543501,-55.469891,-2.1318023,11.727152,-6.6144295,2.1255462,-55.463158,-2.1489537,5.9275913,-6.6144295,2.1255462,-55.463158,-2.1489537,11.373989,-8.1744947,1.4408504,-49.876431,-2.9556572,6.216012,-8.1744947,1.4408504,-49.876431,-2.9556572
51904000000,0.48734012,-8.2200489,-0.81999952,-52.151119,-2.1349363,6.8323112,-7.0824475,-0.74553543,-55.783562,-2.128931,0.26108932,-7.1078353,-0.74169999,-53.479397,-2.1516593,7.112659,-7.1078353,-0.74169999,-53.479397,-2.1516593,0.75431287,-8.695055,-0.99081534,-51.881779,-2.9637547,7.1672125,-8.695055,-0.99081534,-51.881779,-2.9637547
51921000000,7.8434987,-7.7714429,1.9316354,-55.890949,-2.1371081,5.9416513,-6.6377044,2.1296639,-58.924381,-2.1328797,8.531909,-6.6270523,2.2039533,-65.421417,-2.1571681,6.181036,-6.6270523,2.2039533,-65.421417,-2.1571681,8.2726679,-8.1628656,1.5109429,-50.846298,-2.9597275,6.3631954,-8.1628656,1.5109429,-50.846298,-2.9597275
51938000000,8.9639473,-7.8036819,1.6227961,-59.303242,-2.1421671,6.5906239,-6.6759729,1.7993723,-51.785069,-2.1419508,9.6436329,-6.6888223,1.8478988,-47.91832,-2.1552396,6.7980309,-6.6888223,1.8478988,-47.91832,-2.1552396,9.0085955,-8.2437086,1.2159712,-51.618736,-2.9675994,6.9851933,-8.2437086,1.2159712,-51.618736,-2.9675994
51955000000,10.323356,-7.8126674,2.1036379,-50.163475,-2.148227,5.9384832,-6.6766276,2.2990615,-62.324379,-2.1455762,10.740403,-6.6639123,2.3537476,-56.551086,-2.1563294,5.9474635,-6.6639123,2.3537476,-56.551086,-2.1563294,10.588158,-8.2180357,1.6670018,-57.707729,-2.965914,6.2947545,-8.2180357,1.6670018,-57.707729,-2.965914
51972000000,-1.3003981,-7.9017768,1.5245936,-51.303127,-2.161772,5.1365204,-6.7883759,1.6917396,-56.884373,-2.160929,-1.1478343,-6.8153868,1.7265366,-50.070087,-2.1665406,4.8855948,-6.8153868,1.7265366,-50.070087,-2.1665406,1.3173087,-8.3747778,1.1179911,-53.961079,-2.9723969,5.597578,-8.3747778,1.1179911,-53.961079,-2.9723969
51989000000,10.275118,-7.8201513,2.1772418,-49.477749,-2.1750124,4.2674942,-6.7154522,2.3769467,-58.414654,-2.1699908,10.526718,-6.74264,2.4298594,-50.67268,-2.1782615,3.9988725,-6.74264,2.4298594,-50.67268,-2.1782615,10.178899,-8.2971039,1.7313554,-49.546371,-2.9796104,4.7341032,-8.2971039,1.7313554,-49.546371,-2.9796104
52006000000,0.70823103,-7.9644794,1.5325816,-53.837837,-2.1842246,5.6475534,-6.8316717,1.710786,-50.509777,-2.1810052,0.94249541,-6.8747568,1.7319975,-52.292126,-2.1902378,5.3949218,-6.8747568,1.7319975,-52.292126,-2.1902378,1.4448311,-8.451458,1.1054142,-52.520237,-3.0005674,6.0330281,-8.451458,1.1054142,-52.520237,-3.0005674
52023000000,8.4255877,-7.884089,2.3719277,-51.991718,-2.1861222,5.0051017,-6.7758708,2.5682213,-49.924713,-2.181721,8.6133003,-6.8060513,2.6176722,-59.067581,-2.2028651,4.7032065,-6.8060513,2.6176722,-59.067581,-2.2028651,8.8291769,-8.3513165,1.9077682,-61.546043,-3.0091202,5.4777126,-8.3513165,1.9077682,-61.546043,-3.0091202
52040000000,-1.8456548,-7.9934945,1.5225238,-59.505177,-2.1888299,4.9485707,-6.8750491,1.6878182,-52.480789,-2.1852393,-3.1046402,-6.9393907,1.7027336,-51.767036,-2.2111342,4.5771856,-6.9393907,1.7027336,-51.767036,-2.2111342,-0.4767057,-8.4777546,1.1085044,-53.86702,-3.0159671,5.4702764,-8.4777546,1.1085044,-53.86702,-3.0159671
52057000000,-4.6461616,-7.8791847,2.4533894,-47.274197,-2.2098582,4.4326768,-6.7653685,2.6501765,-57.314957,-2.2015533,-2.9926887,-6.8208528,2.6930017,-50.655228,-2.2233531,4.0656075,-6.8208528,2.6930017,-50.655228,-2.2233531,0.28213048,-8.361516,1.9856616,-59.93111,-3.0304966,4.9474044,-8.361516,1.9856616,-59.93111,-3.0304966
52074000000,2.0647659,-8.3393097,-0.37028959,-57.707573,-2.2244642,5.6785598,-7.2111125,-0.35501868,-58.463428,-2.2236421,1.9732083,-7.2791185,-0.33720067,-67.691925,-2.2378023,5.4286056,-7.2791185,-0.33720067,-67.691925,-2.2378023,1.8757665,-8.8600607,-0.515935,-55.33894,-3.0405889,5.9646387,-8.8600607,-0.515935,-55.33894,-3.0405889
52091000000,14.945545,-7.91751,2.5844131,-51.292732,-2.2476263,4.8589578,-6.7886081,2.7816114,-62.215626,-2.2438865,15.617631,-6.8489027,2.8207276,-51.922302,-2.2554398,4.6153507,-6.8489027,2.8207276,-51.922302,-2.2554398,15.042483,-8.4092064,2.0969858,-54.231689,-3.0490911,5.1988125,-8.4092064,2.0969858,-54.231689,-3.0490911
52108000000,1.0749635,-7.9689198,2.2263417,-53.331097,-2.2534556,5.2920785,-6.861362,2.4083695,-60.341625,-2.2515831,0.92304194,-6.9292674,2.4280677,-63.336426,-2.2585912,5.0674634,-6.9292674,2.4280677,-63.336426,-2.2585912,2.1641994,-8.5136576,1.7691169,-51.348652,-3.0569167,5.6564374,-8.5136576,1.7691169,-51.348652,-3.0569167
52125000000,7.8601413,-7.9603844,2.7244699,-56.66877,-2.2540889,4.7472482,-6.8557243,2.9252536,-49.745808,-2.2544508,8.2574034,-6.9360328,2.9533195,-52.680534,-2.2598519,4.5121732,-6.9360328,2.9533195,-52.680534,-2.2598519,8.9267969,-8.4950924,2.2321653,-50.782337,-3.0702655,5.0869775,-8.4950924,2.2321653,-50.782337,-3.0702655
52142000000,4.6495662,-8.0407286,1.9884707,-58.020241,-2.2520266,6.4034352,-6.9247384,2.1606679,-53.562424,-2.2493448,5.1130438,-7.0121193,2.1692882,-55.774712,-2.2644975,6.3163967,-7.0121193,2.1692882,-55.774712,-2.2644975,4.8365626,-8.6141138,1.5314341,-51.324173,-3.0775452,6.6060457,-8.6141138,1.5314341,-51.324173,-3.0775452
52159000000,13.039121,-7.9740081,2.8261151,-62.08028,-2.2486722,8.2115698,-6.8669229,3.0262604,-55.982483,-2.2455955,13.84514,-6.9395766,3.059381,-62.090096,-2.2669582,8.3869228,-6.9395766,3.059381,-62.090096,-2.2669582,12.506889,-8.5186005,2.3206604,-64.730461,-3.0770195,8.3001308,-8.5186005,2.3206604,-64.730461,-3.0770195
52176000000,1.3777351,-8.2313385,1.1291417,-53.799442,-2.2553792,9.1605844,-7.1114726,1.1861334,-55.030712,-2.249759,1.5809188,-7.1940022,1.1737959,-57.371262,-2.2649794,9.4149904,-7.1940022,1.1737959,-57.371262,-2.2649794,1.7548089,-8.7964239,0.88259274,-60.177113,-3.0801492,9.2172737,-8.7964239,0.88259274,-60.177113,-3.0801492
52193000000,6.1974163,-8.0355568,2.9921439,-47.638958,-2.2580504,8.5701199,-6.9094925,3.1871614,-53.738152,-2.255132,5.9157352,-6.9797797,3.2148256,-72.720619,-2.260689,8.8215694,-6.9797797,3.2148256,-72.720619,-2.260689,6.4787078,-8.5669765,2.4739766,-50.807312,-3.0749125,8.6616478,-8.5669765,2.4739766,-50.807312,-3.0749125
52210000000,2.2756052,-8.901042,-2.5964997,-60.678753,-2.2655003,9.1009483,-7.7160363,-2.6064765,-50.533436,-2.2637527,2.5051079,-7.7811923,-2.5998573,-55.676785,-2.2641129,9.3717899,-7.7811923,-2.5998573,-55.676785,-2.2641129,2.5651131,-9.4407663,-2.6281011,-50.879688,-3.0705743,9.1533308,-9.4407663,-2.6281011,-50.879688,-3.0705743
52227000000,16.189905,-8.0685186,3.0750923,-55.532719,-2.2825775,8.0109701,-6.9545474,3.2776711,-50.882126,-2.2782891,16.741817,-7.0019307,3.2938919,-59.086575,-2.2729983,8.736557,-7.0019307,3.2938919,-59.086575,-2.2729983,16.233046,-8.6083527,2.5434325,-56.254215,-3.0715261,7.3923345,-8.6083527,2.5434325,-56.254215,-3.0715261
52244000000,19.033018,-8.0919342,2.9070895,-68.600746,-2.2964826,8.6412773,-6.9782453,3.0995712,-56.968033,-2.2941363,19.783092,-7.0538769,3.1138654,-60.069515,-2.2883894,9.4270544,-7.0538769,3.1138654,-60.069515,-2.2883894,18.917068,-8.6802759,2.3883739,-49.413647,-3.0802276,8.0012398,-8.6802759,2.3883739,-49.413647,-3.0802276
52261000000,12.275907,-8.1323395,3.1648469,-50.009846,-2.3118091,8.0486393,-7.0038433,3.3656147,-59.994926,-2.3040195,13.281958,-7.0882397,3.3810627,-52.823795,-2.307003,8.7935915,-7.0882397,3.3810627,-52.823795,-2.307003,11.964342,-8.7053909,2.6247427,-52.028603,-3.0991189,7.4774494,-8.7053909,2.6247427,-52.028603,-3.0991189
